Product Name,Price,Original Price,Discount,Rating,Reviews,Product URL,Image URL
"realme P4 5G (Steel Grey, 256 GB)","₹26,999","₹50,999","47% off","4.4","20,306 Ratings","https://www.flipkart.com/realme-p4-5g-steel-grey-256-gb/p/itmf836e6de035a5?pid=MOBHN7A8DRHCGTSU&lid=LSTMOBHN7A8DRHCGTSUBSMBDL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_79&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7A8DRHCGTSU.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/e/o/-original-imahf4acdv4eqzvz.jpeg?q=70"
"Vivo T4 Lite 5G (Titanium Gold 2026) (4GB 64GB)","₹14,999","₹27,999","46% off","4.3","38,355 Ratings","https://www.flipkart.com/vivo-t4-lite-5g-titanium-gold-2026-4gb-64gb/p/itm49fb53d099f3c?pid=MOBHNCRK44PF7QEN&lid=LSTMOBHNCRK44PF7QENBDEBI7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=51eb7364-13d1-4df9-a471-d1b2320c96a5.MOBHNCRK44PF7QEN.SEARCH&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/i/5/-original-imahnq7mvm2mpymg.jpeg?q=70"
"Vivo T4 Lite 5G (Prism Blue 2026) ( 4GB 64GB)","₹14,999","₹27,999","46% off","4.3","38,355 Ratings","https://www.flipkart.com/vivo-t4-lite-5g-prism-blue-2026-4gb-64gb/p/itm49fb53d099f3c?pid=MOBHNCRKA4XQFSRM&lid=LSTMOBHNCRKA4XQFSRMKUYMUR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_9&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=51eb7364-13d1-4df9-a471-d1b2320c96a5.MOBHNCRKA4XQFSRM.SEARCH&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/r/i/-original-imahnq7mcqxru4nv.jpeg?q=70"
"realme 16T 5G (Starlight Red, 128 GB)","₹29,999","₹55,999","46% off","3.6","144 Ratings","https://www.flipkart.com/realme-16t-5g-starlight-red-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWNXGJGPZX&lid=LSTMOBHN4XWNXGJGPZX51TWSZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=164fb0e3-e754-4828-9f62-4645c1730536.MOBHN4XWNXGJGPZX.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/3/s/-original-imahnmkhzx8vzg4p.jpeg?q=70"
"realme 16T 5G (Aurora Green, 128 GB)","₹29,999","₹55,999","46% off","3.6","144 Ratings","https://www.flipkart.com/realme-16t-5g-aurora-green-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWEVJWYPAM&lid=LSTMOBHN4XWEVJWYPAMVJJ6LL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN4XWEVJWYPAM.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/r/2/-original-imahnmkhrcmvjnhf.jpeg?q=70"
"realme 16T 5G (Aurora Green, 128 GB)","₹29,999","₹55,999","46% off","3.6","144 Ratings","https://www.flipkart.com/realme-16t-5g-aurora-green-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWEVJWYPAM&lid=LSTMOBHN4XWEVJWYPAMVJJ6LL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_80&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN4XWEVJWYPAM.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/r/2/-original-imahnmkhrcmvjnhf.jpeg?q=70"
"realme P4R 5G (Silver Glare, 128 GB)","₹18,999","₹34,999","45% off","4.4","632 Ratings","https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=en_bKw0iR92dn8h-qVSDLACnHa0sHmjVYW5v0drSIUZbXvQejyJQUiPrJAHekSSa5Art94IJUlNNgFnCuuKN2sUDTzq82IcbW62YBdOenovErNi16RDDjf_IQnbwS-C5T8k&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/4/0/-original-imahz7vnwjqmj7av.jpeg?q=70"
"realme P4R 5G (Silver Glare, 128 GB)","₹18,999","₹34,999","45% off","4.4","632 Ratings","https://www.flipkart.com/realme-p4r-5g-silver-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3EJZ8J2ES&lid=LSTMOBHMYR3EJZ8J2ESJIJD96&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=51eb7364-13d1-4df9-a471-d1b2320c96a5.MOBHMYR3EJZ8J2ES.SEARCH&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/4/0/-original-imahz7vnwjqmj7av.jpeg?q=70"
"realme P4R 5G (Titanium Glare, 128 GB)","₹18,999","₹34,999","45% off","4.4","632 Ratings","https://www.flipkart.com/realme-p4r-5g-titanium-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR3WJZZMJCK&lid=LSTMOBHMYR3WJZZMJCKWJWXFC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=51eb7364-13d1-4df9-a471-d1b2320c96a5.MOBHMYR3WJZZMJCK.SEARCH&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/k/q/-original-imahz7vn9qe6bp8k.jpeg?q=70"
"realme P4R 5G (Lavender Glare, 128 GB)","₹18,999","₹34,999","45% off","4.4","615 Ratings","https://www.flipkart.com/realme-p4r-5g-lavender-glare-128-gb/p/itmb42ae388c1ef6?pid=MOBHMYR337CQEU8E&lid=LSTMOBHMYR337CQEU8EI6OH9T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_28&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHMYR337CQEU8E.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/g/k/-original-imahz7vnavgauv44.jpeg?q=70"
"realme 16T 5G (Starlight Black, 128 GB)","₹27,999","₹50,999","45% off","3.8","142 Ratings","https://www.flipkart.com/realme-16t-5g-starlight-black-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWTT882MCE&lid=LSTMOBHN4XWTT882MCE4Y1VKP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_31&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHN4XWTT882MCE.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/t/9/-original-imahnmkhqugxzmv3.jpeg?q=70"
"realme 16T 5G (Starlight Red, 128 GB)","₹27,999","₹50,999","45% off","3.8","142 Ratings","https://www.flipkart.com/realme-16t-5g-starlight-red-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWZUSTFFNJ&lid=LSTMOBHN4XWZUSTFFNJTCYZVU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHN4XWZUSTFFNJ.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/3/s/-original-imahnmkhzx8vzg4p.jpeg?q=70"
"realme 16T 5G (Aurora Green, 128 GB)","₹27,999","₹50,999","45% off","3.8","142 Ratings","https://www.flipkart.com/realme-16t-5g-aurora-green-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWYB6WEQTM&lid=LSTMOBHN4XWYB6WEQTMAXJV6Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN4XWYB6WEQTM.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/r/2/-original-imahnmkhrcmvjnhf.jpeg?q=70"
"realme P4 Power 5G Charger in the Box (TransOrange, 128 GB)","₹27,999","₹50,999","45% off","4.4","5,949 Ratings","https://www.flipkart.com/realme-p4-power-5g-charger-box-transorange-128-gb/p/itm756857550aae6?pid=MOBHN7A8QB7ZQBMQ&lid=LSTMOBHN7A8QB7ZQBMQMMT7QO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7A8QB7ZQBMQ.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/u/r/-original-imahn8fkfzzm7kqj.jpeg?q=70"
"realme 16T 5G (Aurora Green, 128 GB)","₹27,999","₹50,999","45% off","3.8","142 Ratings","https://www.flipkart.com/realme-16t-5g-aurora-green-128-gb/p/itm604f2af610fd0?pid=MOBHN4XWYB6WEQTM&lid=LSTMOBHN4XWYB6WEQTMAXJV6Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_74&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN4XWYB6WEQTM.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/r/2/-original-imahnmkhrcmvjnhf.jpeg?q=70"
"realme P4 Power 5G Charger in the Box (TransOrange, 128 GB)","₹27,999","₹50,999","45% off","4.4","5,949 Ratings","https://www.flipkart.com/realme-p4-power-5g-charger-box-transorange-128-gb/p/itm756857550aae6?pid=MOBHN7A8QB7ZQBMQ&lid=LSTMOBHN7A8QB7ZQBMQMMT7QO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_75&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7A8QB7ZQBMQ.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/u/r/-original-imahn8fkfzzm7kqj.jpeg?q=70"
"realme Narzo 90x 5G (Flash Blue, 128 GB)","₹20,945","₹37,999","44% off","4.3","1,252 Ratings","https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/p/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&lid=LSTMOBHGUHGEGQQTHY25JETOZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=51eb7364-13d1-4df9-a471-d1b2320c96a5.MOBHGUHGEGQQTHY2.SEARCH&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/j/x/narzo-90x-5g-rmx5264-realme-original-imahj5zgtyvjc6yt.jpeg?q=70"
"realme Narzo 100 Lite 5G (Frost Silver, 128 GB)","₹17,879","₹31,999","44% off","3.7","43 Ratings","https://www.flipkart.com/realme-narzo-100-lite-5g-frost-silver-128-gb/p/itm659398bfe469c?pid=MOBHMZ3QYVFHZCAH&lid=LSTMOBHMZ3QYVFHZCAHBJOF0P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHMZ3QYVFHZCAH.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/r/l/narzo-100-lite-5g-rmx3902-realme-original-imahmz3qgbczkf6z.jpeg?q=70"
"realme Narzo 90x 5G (Flash Blue, 128 GB)","₹19,200","₹33,999","43% off","4.3","2,964 Ratings","https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/p/itma63c5c5ce781a?pid=MOBHGUHGVRGNFFVZ&lid=LSTMOBHGUHGVRGNFFVZ9UGJ82&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHGUHGVRGNFFVZ.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/shopsy-mobile/5/t/8/-original-imahjzzu5nkwcw5x.jpeg?q=70"
"realme X3 SuperZoom (Arctic White, 256 GB)","₹19,833","₹34,999","43% off","3","7 Ratings","https://www.flipkart.com/realme-x3-superzoom-arctic-white-256-gb/p/itm7e4d21f06e37e?pid=MOBFSS3QVJQSCW4R&lid=LSTMOBFSS3QVJQSCW4RYCEJBF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=164fb0e3-e754-4828-9f62-4645c1730536.MOBFSS3QVJQSCW4R.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/kbs9k7k0/mobile/w/4/r/realme-x3-superzoom-rmx2085-original-imaft26hvewk4dpj.jpeg?q=70"
"vivo Y51 Pro 5G (Crimson Red, 256 GB)","₹33,999","₹59,999","43% off","4.3","180 Ratings","https://www.flipkart.com/vivo-y51-pro-5g-crimson-red-256-gb/p/itmed4b902ad17d9?pid=MOBHZF4VMGPMGD4G&lid=LSTMOBHZF4VMGPMGD4GWT4IIH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=164fb0e3-e754-4828-9f62-4645c1730536.MOBHZF4VMGPMGD4G.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/w/u/-original-imahz9ugkj3hjucr.jpeg?q=70"
"OPPO Find X9s (Sunset Orange, 512 GB)","₹89,999","₹1,59,999","43% off","4.7","20 Ratings","https://www.flipkart.com/oppo-find-x9s-sunset-orange-512-gb/p/itmeca45f29bf010?pid=MOBHN7ZWDUWWGPAX&lid=LSTMOBHN7ZWDUWWGPAXXHYWE6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_82&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7ZWDUWWGPAX.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/h/z/-original-imahnhztcv89vp9r.jpeg?q=70"
"OPPO Find X9s (Sunset Orange, 512 GB)","₹89,999","₹1,59,999","43% off","4.7","20 Ratings","https://www.flipkart.com/oppo-find-x9s-sunset-orange-512-gb/p/itmeca45f29bf010?pid=MOBHN7ZWDUWWGPAX&lid=LSTMOBHN7ZWDUWWGPAXXHYWE6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_82&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7ZWDUWWGPAX.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/h/z/-original-imahnhztcv89vp9r.jpeg?q=70"
"POCO C81x (Ice Blue, 64 GB)","₹10,999","₹18,999","42% off","4.1","272 Ratings","https://www.flipkart.com/poco-c81x-ice-blue-64-gb/p/itmf2e3aacd5257e?pid=MOBHMYWRWPE4S8G6&lid=LSTMOBHMYWRWPE4S8G6INAADH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=51eb7364-13d1-4df9-a471-d1b2320c96a5.MOBHMYWRWPE4S8G6.SEARCH&ppt=None&ppn=None&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/z/r/-original-imahmqbhwvnpc7e4.jpeg?q=70"
"POCO C81x (Crystal Black, 64 GB)","₹10,999","₹18,999","42% off","4.1","271 Ratings","https://www.flipkart.com/poco-c81x-crystal-black-64-gb/p/itmcc7b133522987?pid=MOBHMYWRXCQBZ7D2&lid=LSTMOBHMYWRXCQBZ7D2WUWSH4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_29&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHMYWRXCQBZ7D2.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/3/g/-original-imahmqbhzwuyykx5.jpeg?q=70"
"realme Narzo 100 Lite 5G (Frost Silver, 128 GB)","₹16,182","₹27,999","42% off","4.2","707 Ratings","https://www.flipkart.com/realme-narzo-100-lite-5g-frost-silver-128-gb/p/itm659398bfe469c?pid=MOBHMZ3UF6EHPUSW&lid=LSTMOBHMZ3UF6EHPUSW5T7XSK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_32&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHMZ3UF6EHPUSW.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/r/l/narzo-100-lite-5g-rmx3902-realme-original-imahmz3qgbczkf6z.jpeg?q=70"
"realme Narzo 90x 5G (Maroon Red, 128 GB)","₹21,990","₹37,999","42% off","4.3","1,252 Ratings","https://www.flipkart.com/realme-narzo-90x-5g-maroon-red-128-gb/p/itma63c5c5ce781a?pid=MOBHHYFPFWWBFHJA&lid=LSTMOBHHYFPFWWBFHJA5WVV3L&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_36&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a77e2f28-7c6a-4936-8038-25dde7cf7647.MOBHHYFPFWWBFHJA.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/c/h/narzo-90x-5g-rmx5264-realme-original-imahkzzscqwypkuz.jpeg?q=70"
"OPPO Find X9s (Sunset Orange, 256 GB)","₹79,999","₹1,39,999","42% off","4.7","20 Ratings","https://www.flipkart.com/oppo-find-x9s-sunset-orange-256-gb/p/itmeca45f29bf010?pid=MOBHN7ZWVMQY9ANR&lid=LSTMOBHN7ZWVMQY9ANRQLNOBB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7ZWVMQY9ANR.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/h/z/-original-imahnhztcv89vp9r.jpeg?q=70"
"OPPO Find X9s (Midnight Grey, 256 GB)","₹79,999","₹1,39,999","42% off","4.7","20 Ratings","https://www.flipkart.com/oppo-find-x9s-midnight-grey-256-gb/p/itmeca45f29bf010?pid=MOBHN7ZWWYXQQKGE&lid=LSTMOBHN7ZWWYXQQKGE4EFIXZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_89&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7ZWWYXQQKGE.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/v/h/-original-imahnhztcwkv6b6z.jpeg?q=70"
"vivo Y31 5G (Blush Red, 128 GB)","₹25,999","₹44,999","42% off","4.4","815 Ratings","https://www.flipkart.com/vivo-y31-5g-blush-red-128-gb/p/itm5337e173eced8?pid=MOBHZF4TAYFSRQNS&lid=LSTMOBHZF4TAYFSRQNSSU1YO6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_90&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHZF4TAYFSRQNS.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/j/e/-original-imahgj45nrjyzacj.jpeg?q=70"
"OPPO Find X9s (Sunset Orange, 256 GB)","₹79,999","₹1,39,999","42% off","4.7","20 Ratings","https://www.flipkart.com/oppo-find-x9s-sunset-orange-256-gb/p/itmeca45f29bf010?pid=MOBHN7ZWVMQY9ANR&lid=LSTMOBHN7ZWVMQY9ANRQLNOBB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_73&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=5d839ed1-8e15-4da1-a3b5-40908aa1f9dc.MOBHN7ZWVMQY9ANR.SEARCH&ppt=sp&ppn=sp&ssid=scmxhkkcao0000001783235655225&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/h/z/-original-imahnhztcv89vp9r.jpeg?q=70"
